threshold,precision,recall,f1,tp,fp,tn,fn,tpr,fpr
0.505,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.506,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.507,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.508,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.509,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.51,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.511,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.512,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.513,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.514,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.515,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.516,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.517,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.518,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.519,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.52,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.521,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.522,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.523,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.524,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.525,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.526,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.527,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.528,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.529,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.53,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.531,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.532,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.533,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.534,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.535,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.536,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.537,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.538,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.539,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.54,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.541,0.9746835443037974,0.9058823529411765,0.9390243902439024,77,2,63,8,0.9058823529411765,0.03076923076923077
0.542,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.543,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.544,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.545,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.546,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.547,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.548,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.549,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.55,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.551,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.552,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.553,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.554,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.555,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.556,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.557,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.558,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.559,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.56,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.561,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.562,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5630000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5640000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5650000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5660000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5670000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5680000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5690000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5700000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5710000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5720000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5730000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5740000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5750000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.5760000000000001,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.577,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.578,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.579,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.58,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.581,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.582,0.9743589743589743,0.8941176470588236,0.9325153374233128,76,2,63,9,0.8941176470588236,0.03076923076923077
0.583,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.584,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.585,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.586,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.587,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.588,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.589,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.59,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.591,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.592,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.593,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.594,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.595,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.596,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.597,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.598,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.599,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.6,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.601,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.602,0.987012987012987,0.8941176470588236,0.9382716049382716,76,1,64,9,0.8941176470588236,0.015384615384615385
0.603,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.604,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.605,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.606,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.607,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.608,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.609,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.61,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.611,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.612,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.613,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.614,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.615,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.616,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.617,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.618,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.619,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.62,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.621,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.622,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.623,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.624,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.625,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.626,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.627,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.628,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.629,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.63,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.631,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.632,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.633,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.634,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.635,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.636,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.637,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.638,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.639,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.64,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.641,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.642,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.643,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.644,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.645,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.646,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.647,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.648,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.649,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.65,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.651,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.652,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.653,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.654,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.655,0.9868421052631579,0.8823529411764706,0.9316770186335404,75,1,64,10,0.8823529411764706,0.015384615384615385
0.656,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.657,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.658,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.659,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.66,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.661,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.662,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.663,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.664,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.665,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.666,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.667,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.668,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.669,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.67,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.671,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.672,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.673,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.674,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.675,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.676,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.677,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.678,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.679,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.68,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.681,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.682,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.683,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.684,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.685,0.9866666666666667,0.8705882352941177,0.925,74,1,64,11,0.8705882352941177,0.015384615384615385
0.686,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.687,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6880000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6890000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6900000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6910000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6920000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6930000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6940000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6950000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6960000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6970000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6980000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.6990000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.7000000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.7010000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.7020000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.7030000000000001,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.704,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.705,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.706,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.707,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.708,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.709,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.71,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.711,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.712,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.713,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.714,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.715,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.716,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.717,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.718,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.719,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.72,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.721,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.722,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.723,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.724,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.725,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.726,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.727,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.728,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.729,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.73,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.731,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.732,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.733,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.734,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.735,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.736,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.737,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.738,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.739,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.74,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.741,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.742,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.743,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.744,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.745,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.746,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.747,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.748,1.0,0.8705882352941177,0.9308176100628931,74,0,65,11,0.8705882352941177,0.0
0.749,1.0,0.8588235294117647,0.9240506329113924,73,0,65,12,0.8588235294117647,0.0
0.75,1.0,0.8588235294117647,0.9240506329113924,73,0,65,12,0.8588235294117647,0.0
0.751,1.0,0.8588235294117647,0.9240506329113924,73,0,65,12,0.8588235294117647,0.0
0.752,1.0,0.8588235294117647,0.9240506329113924,73,0,65,12,0.8588235294117647,0.0
0.753,1.0,0.8588235294117647,0.9240506329113924,73,0,65,12,0.8588235294117647,0.0
0.754,1.0,0.8588235294117647,0.9240506329113924,73,0,65,12,0.8588235294117647,0.0
0.755,1.0,0.8588235294117647,0.9240506329113924,73,0,65,12,0.8588235294117647,0.0
0.756,1.0,0.8588235294117647,0.9240506329113924,73,0,65,12,0.8588235294117647,0.0
0.757,1.0,0.8588235294117647,0.9240506329113924,73,0,65,12,0.8588235294117647,0.0
0.758,1.0,0.8470588235294118,0.9171974522292994,72,0,65,13,0.8470588235294118,0.0
0.759,1.0,0.8470588235294118,0.9171974522292994,72,0,65,13,0.8470588235294118,0.0
0.76,1.0,0.8470588235294118,0.9171974522292994,72,0,65,13,0.8470588235294118,0.0
0.761,1.0,0.8470588235294118,0.9171974522292994,72,0,65,13,0.8470588235294118,0.0
0.762,1.0,0.8352941176470589,0.9102564102564102,71,0,65,14,0.8352941176470589,0.0
0.763,1.0,0.8352941176470589,0.9102564102564102,71,0,65,14,0.8352941176470589,0.0
